,Season,TeamID,Rank_WLK,Rank_DOL,Rank_COL,Rank_SAG,Rank_MOR,Rank_POM,Seed,TeamName,Wins,Losses,Win%,T_Wins,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
930,2017,1438,10,20,23,9,10,7,5,Virginia,22,10,68.75,1.0,797.0,1717.0,46.4182,610.0,1543.0,39.5334,24.906,19.062,224.0,570.0,39.2982,191.0,612.0,31.2092,7.0,5.969,313.0,442.0,70.8145,369.0,524.0,9.781,11.531,282.0,246.0,8.812,7.688,772.0,699.0,24.125,21.844,456.0,308.0,14.25,9.625,305.0,411.0,9.531,12.844,181.0,158.0,5.656,4.938,130.0,88.0,4.062,2.75,520.0,470.0,16.25,14.688
931,2017,1374,16,11,13,19,9,11,6,SMU,30,4,88.2353,0.0,890.0,1879.0,47.3656,721.0,1878.0,38.3919,26.176,21.206,277.0,682.0,40.6158,274.0,850.0,32.2353,8.147,8.059,477.0,686.0,69.5335,318.0,460.0,14.029,9.353,406.0,322.0,11.941,9.471,898.0,676.0,26.412,19.882,556.0,403.0,16.353,11.853,369.0,398.0,10.853,11.706,195.0,166.0,5.735,4.882,117.0,102.0,3.441,3.0,490.0,619.0,14.412,18.206
932,2017,1376,33,37,37,31,49,31,7,South Carolina,21,10,67.7419,4.0,752.0,1831.0,41.0705,649.0,1624.0,39.9631,24.258,20.935,206.0,617.0,33.3874,163.0,551.0,29.5826,6.645,5.258,506.0,732.0,69.1257,540.0,759.0,16.323,17.419,388.0,337.0,12.516,10.871,728.0,763.0,23.484,24.613,385.0,291.0,12.419,9.387,416.0,539.0,13.419,17.387,245.0,190.0,7.903,6.129,114.0,112.0,3.677,3.613,649.0,653.0,20.935,21.065
933,2017,1458,21,24,28,17,18,23,8,Wisconsin,25,9,73.5294,2.0,891.0,1972.0,45.1826,750.0,1831.0,40.9612,26.206,22.059,257.0,723.0,35.5463,231.0,612.0,37.7451,7.559,6.794,407.0,632.0,64.3987,357.0,484.0,11.971,10.5,420.0,288.0,12.353,8.471,849.0,767.0,24.971,22.559,460.0,347.0,13.529,10.206,373.0,442.0,10.971,13.0,234.0,182.0,6.882,5.353,121.0,105.0,3.559,3.088,535.0,622.0,15.735,18.294
934,2017,1439,38,30,33,47,38,44,9,Virginia Tech,22,10,68.75,0.0,864.0,1764.0,48.9796,876.0,1969.0,44.4896,27.0,27.375,283.0,703.0,40.256,251.0,697.0,36.0115,8.844,7.844,525.0,715.0,73.4266,378.0,529.0,16.406,11.812,234.0,345.0,7.312,10.781,807.0,764.0,25.219,23.875,483.0,431.0,15.094,13.469,388.0,375.0,12.125,11.719,128.0,175.0,4.0,5.469,89.0,126.0,2.781,3.938,525.0,611.0,16.406,19.094
935,2017,1266,29,45,47,30,28,28,10,Marquette,19,12,61.2903,0.0,894.0,1835.0,48.7193,823.0,1803.0,45.6461,28.839,26.548,325.0,755.0,43.0464,227.0,615.0,36.9106,10.484,7.323,445.0,571.0,77.9335,452.0,648.0,14.355,14.581,274.0,308.0,8.839,9.935,757.0,731.0,24.419,23.581,513.0,494.0,16.548,15.935,378.0,409.0,12.194,13.194,228.0,199.0,7.355,6.419,112.0,113.0,3.613,3.645,601.0,536.0,19.387,17.29
936,2017,1344,53,49,49,58,46,56,11,Providence,20,12,62.5,0.0,779.0,1744.0,44.6674,786.0,1783.0,44.083,24.344,24.562,230.0,625.0,36.8,200.0,612.0,32.6797,7.188,6.25,460.0,666.0,69.0691,360.0,535.0,14.375,11.25,287.0,307.0,8.969,9.594,786.0,799.0,24.562,24.969,454.0,380.0,14.188,11.875,403.0,447.0,12.594,13.969,215.0,202.0,6.719,6.312,96.0,92.0,3.0,2.875,548.0,618.0,17.125,19.312
937,2017,1425,52,41,35,55,52,61,11,USC,24,9,72.7273,2.0,897.0,1977.0,45.3718,893.0,2074.0,43.0569,27.182,27.061,259.0,713.0,36.3254,276.0,757.0,36.4597,7.848,8.364,544.0,736.0,73.913,353.0,495.0,16.485,10.697,356.0,378.0,10.788,11.455,835.0,801.0,25.303,24.273,505.0,478.0,15.303,14.485,368.0,423.0,11.152,12.818,239.0,184.0,7.242,5.576,179.0,110.0,5.424,3.333,525.0,622.0,15.909,18.848
938,2017,1423,60,43,36,68,79,60,12,UNC Wilmington,27,5,84.375,0.0,963.0,2020.0,47.6733,852.0,1768.0,48.19,30.094,26.625,304.0,845.0,35.9763,175.0,519.0,33.7187,9.5,5.469,430.0,624.0,68.9103,492.0,697.0,13.438,15.375,378.0,299.0,11.812,9.344,740.0,787.0,23.125,24.594,501.0,408.0,15.656,12.75,313.0,460.0,9.781,14.375,208.0,138.0,6.5,4.312,110.0,90.0,3.438,2.812,636.0,595.0,19.875,18.594
939,2017,1190,70,67,55,77,96,64,13,ETSU,25,7,78.125,0.0,881.0,1783.0,49.4111,741.0,1787.0,41.4661,27.531,23.156,240.0,628.0,38.2166,250.0,703.0,35.5619,7.5,7.812,545.0,781.0,69.7823,489.0,675.0,17.031,15.281,307.0,312.0,9.594,9.75,837.0,720.0,26.156,22.5,475.0,350.0,14.844,10.938,478.0,509.0,14.938,15.906,275.0,219.0,8.594,6.844,156.0,114.0,4.875,3.562,651.0,672.0,20.344,21.0
940,2017,1308,85,73,56,97,177,88,14,New Mexico St,25,5,83.3333,0.0,785.0,1697.0,46.2581,730.0,1719.0,42.4666,26.167,24.333,222.0,664.0,33.4337,171.0,568.0,30.1056,7.4,5.7,531.0,749.0,70.8945,411.0,607.0,17.7,13.7,374.0,313.0,12.467,10.433,793.0,665.0,26.433,22.167,440.0,324.0,14.667,10.8,412.0,402.0,13.733,13.4,146.0,158.0,4.867,5.267,105.0,55.0,3.5,1.833,558.0,656.0,18.6,21.867
941,2017,1407,133,144,155,161,158,130,15,Troy,20,14,58.8235,0.0,865.0,1939.0,44.6106,859.0,1984.0,43.2964,25.441,25.265,277.0,782.0,35.422,264.0,783.0,33.7165,8.147,7.765,568.0,787.0,72.1728,470.0,648.0,16.706,13.824,362.0,358.0,10.647,10.529,853.0,822.0,25.088,24.176,416.0,431.0,12.235,12.676,416.0,418.0,12.235,12.294,200.0,196.0,5.882,5.765,115.0,108.0,3.382,3.176,598.0,653.0,17.588,19.206
942,2017,1291,207,198,190,216,165,213,16,Mt St Mary's,19,15,55.8824,1.0,831.0,1873.0,44.3673,863.0,1925.0,44.8312,24.441,25.382,246.0,690.0,35.6522,183.0,532.0,34.3985,7.235,5.382,415.0,615.0,67.4797,423.0,641.0,12.206,12.441,260.0,407.0,7.647,11.971,769.0,873.0,22.618,25.676,379.0,379.0,11.147,11.147,447.0,507.0,13.147,14.912,211.0,215.0,6.206,6.324,136.0,94.0,4.0,2.765,612.0,639.0,18.0,18.794
943,2017,1309,189,183,154,208,217,178,16,New Orleans,17,11,60.7143,0.0,698.0,1512.0,46.164,693.0,1568.0,44.1964,24.929,24.75,118.0,379.0,31.1346,179.0,574.0,31.1847,4.214,6.393,467.0,658.0,70.9726,379.0,548.0,16.679,13.536,334.0,316.0,11.929,11.286,649.0,589.0,23.179,21.036,422.0,353.0,15.071,12.607,464.0,436.0,16.571,15.571,207.0,239.0,7.393,8.536,84.0,102.0,3.0,3.643,493.0,594.0,17.607,21.214
944,2017,1211,2,3,5,1,3,1,1,Gonzaga,32,1,96.9697,5.0,1002.0,1935.0,51.7829,741.0,2014.0,36.7925,30.364,22.455,241.0,631.0,38.1933,192.0,640.0,30.0,7.303,5.818,546.0,740.0,73.7838,344.0,523.0,16.545,10.424,309.0,347.0,9.364,10.515,1021.0,726.0,30.939,22.0,529.0,318.0,16.03,9.636,373.0,413.0,11.303,12.515,236.0,172.0,7.152,5.212,147.0,87.0,4.455,2.636,543.0,647.0,16.455,19.606
945,2017,1112,17,5,4,18,21,20,2,Arizona,30,4,88.2353,2.0,891.0,1873.0,47.5707,808.0,1945.0,41.5424,26.206,23.765,229.0,576.0,39.7569,218.0,712.0,30.618,6.735,6.412,582.0,768.0,75.7812,391.0,567.0,17.118,11.5,350.0,319.0,10.294,9.382,900.0,699.0,26.471,20.559,469.0,430.0,13.794,12.647,389.0,405.0,11.441,11.912,187.0,161.0,5.5,4.735,110.0,102.0,3.235,3.0,577.0,673.0,16.971,19.794
946,2017,1199,18,17,14,20,17,19,3,Florida St,25,8,75.7576,1.0,982.0,2032.0,48.3268,798.0,1936.0,41.219,29.758,24.182,227.0,637.0,35.6358,240.0,698.0,34.384,6.879,7.273,530.0,766.0,69.1906,516.0,723.0,16.061,15.636,389.0,374.0,11.788,11.333,856.0,754.0,25.939,22.848,485.0,386.0,14.697,11.697,390.0,474.0,11.818,14.364,243.0,166.0,7.364,5.03,168.0,100.0,5.091,3.03,641.0,647.0,19.424,19.606
947,2017,1452,8,14,20,4,7,5,4,West Virginia,26,8,76.4706,2.0,986.0,2153.0,45.7966,759.0,1791.0,42.3786,29.0,22.324,257.0,711.0,36.1463,227.0,650.0,34.9231,7.559,6.676,558.0,823.0,67.8007,510.0,755.0,16.412,15.0,487.0,374.0,14.324,11.0,781.0,805.0,22.971,23.676,569.0,410.0,16.735,12.059,417.0,695.0,12.265,20.441,353.0,190.0,10.382,5.588,159.0,132.0,4.676,3.882,699.0,724.0,20.559,21.294
948,2017,1323,23,13,19,22,19,25,5,Notre Dame,25,9,73.5294,1.0,937.0,2033.0,46.0895,865.0,2005.0,43.1421,27.559,25.441,320.0,830.0,38.5542,233.0,691.0,33.7192,9.412,6.853,458.0,573.0,79.9302,390.0,534.0,13.471,11.471,317.0,373.0,9.324,10.971,831.0,838.0,24.441,24.647,544.0,438.0,16.0,12.882,321.0,435.0,9.441,12.794,244.0,179.0,7.176,5.265,128.0,136.0,3.765,4.0,505.0,545.0,14.853,16.029
949,2017,1268,37,31,24,42,44,45,6,Maryland,23,8,74.1935,0.0,778.0,1724.0,45.1276,756.0,1817.0,41.607,25.097,24.387,258.0,703.0,36.6999,201.0,591.0,34.0102,8.323,6.484,466.0,665.0,70.0752,412.0,585.0,15.032,13.29,322.0,369.0,10.387,11.903,775.0,729.0,25.0,23.516,441.0,350.0,14.226,11.29,403.0,378.0,13.0,12.194,161.0,188.0,5.194,6.065,144.0,115.0,4.645,3.71,577.0,597.0,18.613,19.258
950,2017,1388,25,23,18,25,26,14,7,St Mary's CA,28,4,87.5,1.0,842.0,1698.0,49.5878,686.0,1676.0,40.9308,26.312,21.438,282.0,706.0,39.9433,143.0,472.0,30.2966,8.812,4.469,338.0,452.0,74.7788,293.0,427.0,10.562,9.156,308.0,227.0,9.625,7.094,832.0,614.0,26.0,19.188,536.0,287.0,16.75,8.969,337.0,300.0,10.531,9.375,133.0,177.0,4.156,5.531,102.0,73.0,3.188,2.281,472.0,505.0,14.75,15.781
951,2017,1321,39,34,39,39,47,39,8,Northwestern,23,11,67.6471,1.0,860.0,1973.0,43.5884,770.0,1911.0,40.293,25.294,22.647,241.0,707.0,34.0877,220.0,657.0,33.4855,7.088,6.471,456.0,607.0,75.1236,452.0,678.0,13.412,13.294,366.0,383.0,10.765,11.265,865.0,819.0,25.441,24.088,519.0,409.0,15.265,12.029,358.0,405.0,10.529,11.912,171.0,191.0,5.029,5.618,170.0,127.0,5.0,3.735,647.0,606.0,19.029,17.824
952,2017,1435,34,50,46,43,42,34,9,Vanderbilt,19,15,55.8824,0.0,794.0,1841.0,43.1287,836.0,1976.0,42.3077,23.353,24.588,337.0,895.0,37.6536,220.0,656.0,33.5366,9.912,6.471,498.0,642.0,77.5701,425.0,604.0,14.647,12.5,279.0,333.0,8.206,9.794,899.0,838.0,26.441,24.647,441.0,389.0,12.971,11.441,420.0,367.0,12.353,10.794,140.0,186.0,4.118,5.471,128.0,104.0,3.765,3.059,565.0,570.0,16.618,16.765
953,2017,1433,43,44,30,50,50,52,10,VCU,26,8,76.4706,0.0,916.0,1985.0,46.1461,775.0,1852.0,41.8467,26.941,22.794,197.0,589.0,33.4465,196.0,580.0,33.7931,5.794,5.765,510.0,721.0,70.7351,512.0,737.0,15.0,15.059,375.0,330.0,11.029,9.706,871.0,818.0,25.618,24.059,519.0,359.0,15.265,10.559,426.0,499.0,12.529,14.676,256.0,187.0,7.529,5.5,134.0,125.0,3.941,3.676,698.0,660.0,20.529,19.412
954,2017,1462,46,36,38,32,29,40,11,Xavier,21,13,61.7647,3.0,876.0,1929.0,45.4121,862.0,1907.0,45.2019,25.765,25.353,239.0,703.0,33.9972,253.0,748.0,33.8235,7.029,7.441,546.0,794.0,68.7657,449.0,642.0,16.059,13.206,415.0,288.0,12.206,8.471,863.0,765.0,25.382,22.5,505.0,478.0,14.853,14.059,435.0,416.0,12.794,12.235,209.0,218.0,6.147,6.412,91.0,130.0,2.676,3.824,638.0,727.0,18.765,21.382
955,2017,1343,67,63,64,73,67,59,12,Princeton,22,6,78.5714,0.0,708.0,1583.0,44.7252,615.0,1449.0,42.4431,25.286,21.964,277.0,727.0,38.1018,186.0,540.0,34.4444,9.893,6.643,290.0,394.0,73.6041,321.0,459.0,10.357,11.464,227.0,225.0,8.107,8.036,682.0,711.0,24.357,25.393,387.0,298.0,13.821,10.643,277.0,374.0,9.893,13.357,190.0,124.0,6.786,4.429,89.0,74.0,3.179,2.643,455.0,436.0,16.25,15.571
956,2017,1137,76,79,78,94,72,80,13,Bucknell,26,8,76.4706,0.0,916.0,1903.0,48.1345,830.0,1950.0,42.5641,26.941,24.412,277.0,734.0,37.7384,211.0,620.0,34.0323,8.147,6.206,480.0,707.0,67.8925,419.0,638.0,14.118,12.324,293.0,332.0,8.618,9.765,878.0,801.0,25.824,23.559,497.0,409.0,14.618,12.029,451.0,473.0,13.265,13.912,244.0,239.0,7.176,7.029,130.0,100.0,3.824,2.941,630.0,654.0,18.529,19.235
957,2017,1195,102,84,87,113,102,108,14,FL Gulf Coast,23,7,76.6667,0.0,847.0,1741.0,48.6502,746.0,1730.0,43.1214,28.233,24.867,188.0,554.0,33.935,206.0,656.0,31.4024,6.267,6.867,411.0,591.0,69.5431,413.0,602.0,13.7,13.767,339.0,322.0,11.3,10.733,769.0,644.0,25.633,21.467,420.0,367.0,14.0,12.233,370.0,355.0,12.333,11.833,158.0,177.0,5.267,5.9,101.0,86.0,3.367,2.867,568.0,533.0,18.933,17.767
958,2017,1315,152,150,148,176,156,173,15,North Dakota,19,9,67.8571,0.0,785.0,1649.0,47.6046,727.0,1630.0,44.6012,28.036,25.964,191.0,497.0,38.4306,185.0,532.0,34.7744,6.821,6.607,442.0,604.0,73.1788,441.0,643.0,15.786,15.75,251.0,285.0,8.964,10.179,732.0,707.0,26.143,25.25,413.0,325.0,14.75,11.607,386.0,414.0,13.786,14.786,214.0,188.0,7.643,6.714,79.0,69.0,2.821,2.464,600.0,571.0,21.429,20.393
959,2017,1355,191,178,185,180,171,187,16,S Dakota St,16,16,50.0,0.0,808.0,1777.0,45.4699,890.0,1958.0,45.4545,25.25,27.812,295.0,817.0,36.1077,335.0,899.0,37.2636,9.219,10.469,556.0,722.0,77.0083,386.0,530.0,17.375,12.062,290.0,332.0,9.062,10.375,822.0,769.0,25.688,24.031,417.0,472.0,13.031,14.75,411.0,365.0,12.844,11.406,163.0,217.0,5.094,6.781,72.0,98.0,2.25,3.062,546.0,665.0,17.062,20.781
960,2017,1242,5,2,2,6,8,10,1,Kansas,28,4,87.5,3.0,946.0,1943.0,48.6876,825.0,1968.0,41.9207,29.562,25.781,279.0,689.0,40.4935,235.0,658.0,35.7143,8.719,7.344,476.0,715.0,66.5734,431.0,606.0,14.875,13.469,385.0,375.0,12.031,11.719,858.0,739.0,26.812,23.094,521.0,412.0,16.281,12.875,419.0,430.0,13.094,13.438,222.0,226.0,6.938,7.062,150.0,121.0,4.688,3.781,580.0,611.0,18.125,19.094
961,2017,1257,6,10,10,7,4,6,2,Louisville,24,8,75.0,1.0,893.0,1961.0,45.538,709.0,1790.0,39.6089,27.906,22.156,228.0,636.0,35.8491,197.0,637.0,30.9262,7.125,6.156,467.0,682.0,68.4751,492.0,712.0,14.594,15.375,426.0,340.0,13.312,10.625,844.0,746.0,26.375,23.312,435.0,342.0,13.594,10.688,357.0,439.0,11.156,13.719,216.0,164.0,6.75,5.125,175.0,106.0,5.469,3.312,623.0,596.0,19.469,18.625
962,2017,1332,14,12,7,13,24,16,3,Oregon,28,5,84.8485,4.0,923.0,1916.0,48.1733,782.0,1938.0,40.3509,27.97,23.697,284.0,750.0,37.8667,224.0,720.0,31.1111,8.606,6.788,466.0,660.0,70.6061,369.0,516.0,14.121,11.182,339.0,359.0,10.273,10.879,846.0,719.0,25.636,21.788,539.0,380.0,16.333,11.515,387.0,457.0,11.727,13.848,216.0,156.0,6.545,4.727,216.0,115.0,6.545,3.485,538.0,628.0,16.303,19.03
963,2017,1345,11,19,17,12,13,15,4,Purdue,25,7,78.125,2.0,894.0,1864.0,47.9614,811.0,1962.0,41.3354,27.938,25.344,288.0,709.0,40.6206,210.0,651.0,32.2581,9.0,6.562,488.0,639.0,76.3693,317.0,445.0,15.25,9.906,315.0,292.0,9.844,9.125,899.0,704.0,28.094,22.0,580.0,398.0,18.125,12.438,419.0,385.0,13.094,12.031,167.0,207.0,5.219,6.469,80.0,103.0,2.5,3.219,504.0,620.0,15.75,19.375
964,2017,1235,19,15,27,16,11,17,5,Iowa St,23,10,69.697,1.0,971.0,2072.0,46.8629,876.0,2049.0,42.7526,29.424,26.545,329.0,818.0,40.22,254.0,729.0,34.8422,9.97,7.697,398.0,572.0,69.5804,370.0,527.0,12.061,11.212,308.0,398.0,9.333,12.061,845.0,874.0,25.606,26.485,522.0,444.0,15.818,13.455,335.0,474.0,10.152,14.364,261.0,153.0,7.909,4.636,118.0,116.0,3.576,3.515,527.0,550.0,15.97,16.667
965,2017,1166,26,25,22,27,27,27,6,Creighton,24,9,72.7273,0.0,1012.0,1992.0,50.8032,880.0,2009.0,43.8029,30.667,26.667,287.0,716.0,40.0838,247.0,740.0,33.3784,8.697,7.485,380.0,556.0,68.3453,389.0,574.0,11.515,11.788,262.0,368.0,7.939,11.152,869.0,822.0,26.333,24.909,569.0,422.0,17.242,12.788,412.0,468.0,12.485,14.182,203.0,219.0,6.152,6.636,97.0,96.0,2.939,2.909,549.0,580.0,16.636,17.576
966,2017,1276,24,26,29,23,15,21,7,Michigan,24,11,68.5714,2.0,920.0,1905.0,48.294,869.0,1879.0,46.248,26.286,24.829,328.0,860.0,38.1395,204.0,540.0,37.7778,9.371,5.829,450.0,581.0,77.4527,352.0,517.0,12.857,10.057,263.0,319.0,7.514,9.114,766.0,778.0,21.886,22.229,483.0,395.0,13.8,11.286,330.0,453.0,9.429,12.943,208.0,149.0,5.943,4.257,97.0,84.0,2.771,2.4,529.0,601.0,15.114,17.171
967,2017,1274,31,29,34,28,37,32,8,Miami FL,21,11,65.625,0.0,792.0,1748.0,45.3089,731.0,1764.0,41.4399,24.75,22.844,205.0,571.0,35.9019,202.0,611.0,33.0606,6.406,6.312,431.0,600.0,71.8333,374.0,508.0,13.469,11.688,354.0,309.0,11.062,9.656,799.0,698.0,24.969,21.812,381.0,377.0,11.906,11.781,407.0,380.0,12.719,11.875,204.0,196.0,6.375,6.125,124.0,98.0,3.875,3.062,498.0,535.0,15.562,16.719
968,2017,1277,44,48,48,36,41,43,9,Michigan St,19,14,57.5758,1.0,850.0,1817.0,46.7804,777.0,1913.0,40.6168,25.758,23.545,259.0,689.0,37.5907,217.0,626.0,34.6645,7.848,6.576,408.0,614.0,66.4495,485.0,672.0,12.364,14.697,313.0,338.0,9.485,10.242,898.0,755.0,27.212,22.879,560.0,426.0,16.97,12.909,468.0,363.0,14.182,11.0,147.0,193.0,4.455,5.848,158.0,101.0,4.788,3.061,670.0,626.0,20.303,18.97
969,2017,1329,27,27,44,24,25,24,10,Oklahoma St,19,12,61.2903,0.0,893.0,1920.0,46.5104,813.0,1742.0,46.6705,28.806,26.226,279.0,693.0,40.2597,212.0,598.0,35.4515,9.0,6.839,571.0,726.0,78.6501,574.0,794.0,18.419,18.516,423.0,340.0,13.645,10.968,716.0,691.0,23.097,22.29,455.0,416.0,14.677,13.419,412.0,467.0,13.29,15.065,240.0,202.0,7.742,6.516,93.0,132.0,3.0,4.258,690.0,639.0,22.258,20.613
970,2017,1348,40,52,43,48,31,37,11,Rhode Island,24,9,72.7273,1.0,860.0,1901.0,45.2393,711.0,1759.0,40.4207,26.061,21.545,207.0,609.0,33.9901,152.0,524.0,29.0076,6.273,4.606,494.0,752.0,65.6915,567.0,799.0,14.97,17.182,392.0,350.0,11.879,10.606,843.0,790.0,25.545,23.939,443.0,331.0,13.424,10.03,370.0,434.0,11.212,13.152,210.0,175.0,6.364,5.303,201.0,101.0,6.091,3.061,689.0,658.0,20.879,19.939
971,2017,1305,47,47,32,56,53,55,12,Nevada,28,6,82.3529,0.0,907.0,2017.0,44.9678,890.0,2095.0,42.4821,26.676,26.176,312.0,811.0,38.471,228.0,742.0,30.7278,9.176,6.706,593.0,843.0,70.344,404.0,589.0,17.441,11.882,376.0,337.0,11.059,9.912,947.0,854.0,27.853,25.118,546.0,461.0,16.059,13.559,379.0,384.0,11.147,11.294,180.0,190.0,5.294,5.588,148.0,75.0,4.353,2.206,567.0,711.0,16.676,20.912
972,2017,1436,66,51,50,75,71,63,13,Vermont,28,5,84.8485,0.0,889.0,1790.0,49.6648,774.0,1800.0,43.0,26.939,23.455,207.0,564.0,36.7021,188.0,545.0,34.4954,6.273,5.697,437.0,624.0,70.0321,338.0,478.0,13.242,10.242,303.0,296.0,9.182,8.97,806.0,704.0,24.424,21.333,437.0,342.0,13.242,10.364,368.0,425.0,11.152,12.879,184.0,178.0,5.576,5.394,147.0,89.0,4.455,2.697,531.0,613.0,16.091,18.576
973,2017,1233,119,124,110,123,100,118,14,Iona,22,12,64.7059,0.0,951.0,2091.0,45.4806,916.0,2120.0,43.2075,27.971,26.941,332.0,836.0,39.7129,271.0,753.0,35.9894,9.765,7.971,502.0,652.0,76.9939,493.0,708.0,14.765,14.5,325.0,416.0,9.559,12.235,898.0,884.0,26.412,26.0,531.0,493.0,15.618,14.5,411.0,449.0,12.088,13.206,235.0,162.0,6.912,4.765,101.0,99.0,2.971,2.912,652.0,589.0,19.176,17.324
974,2017,1240,184,163,181,186,221,158,15,Jacksonville St,18,14,56.25,0.0,782.0,1712.0,45.6776,744.0,1764.0,42.1769,24.438,23.25,230.0,627.0,36.6826,251.0,662.0,37.9154,7.188,7.844,415.0,579.0,71.6753,442.0,614.0,12.969,13.812,323.0,313.0,10.094,9.781,805.0,702.0,25.156,21.938,442.0,368.0,13.812,11.5,433.0,351.0,13.531,10.969,145.0,185.0,4.531,5.781,117.0,94.0,3.656,2.938,583.0,569.0,18.219,17.781
975,2017,1300,160,194,178,179,210,152,16,NC Central,22,8,73.3333,0.0,783.0,1724.0,45.4176,711.0,1781.0,39.9214,26.1,23.7,219.0,658.0,33.2827,185.0,635.0,29.1339,7.3,6.167,415.0,599.0,69.2821,310.0,491.0,13.833,10.333,331.0,368.0,11.033,12.267,802.0,705.0,26.733,23.5,409.0,312.0,13.633,10.4,367.0,401.0,12.233,13.367,176.0,143.0,5.867,4.767,98.0,79.0,3.267,2.633,515.0,538.0,17.167,17.933
976,2017,1413,215,173,169,200,214,218,16,UC Davis,20,12,62.5,1.0,770.0,1782.0,43.2099,776.0,1826.0,42.4973,24.062,24.25,196.0,559.0,35.0626,217.0,663.0,32.73,6.125,6.781,484.0,732.0,66.1202,435.0,614.0,15.125,13.594,327.0,319.0,10.219,9.969,807.0,781.0,25.219,24.406,400.0,418.0,12.5,13.062,454.0,450.0,14.188,14.062,178.0,215.0,5.562,6.719,112.0,111.0,3.5,3.469,630.0,682.0,19.688,21.312
977,2017,1314,4,7,6,3,5,3,1,North Carolina,26,7,78.7879,6.0,1018.0,2175.0,46.8046,817.0,1955.0,41.7903,30.848,24.758,239.0,652.0,36.6564,264.0,771.0,34.2412,7.242,8.0,508.0,719.0,70.6537,442.0,614.0,15.394,13.394,520.0,304.0,15.758,9.212,907.0,719.0,27.485,21.788,601.0,386.0,18.212,11.697,392.0,447.0,11.879,13.545,224.0,208.0,6.788,6.303,106.0,154.0,3.212,4.667,591.0,637.0,17.909,19.303
978,2017,1246,3,4,3,5,2,4,2,Kentucky,29,5,85.2941,3.0,1026.0,2152.0,47.6766,873.0,2061.0,42.3581,30.176,25.676,240.0,679.0,35.3461,207.0,674.0,30.7122,7.059,6.088,630.0,899.0,70.0779,481.0,715.0,18.529,14.147,428.0,350.0,12.588,10.294,938.0,831.0,27.588,24.441,528.0,375.0,15.529,11.029,409.0,496.0,12.029,14.588,206.0,164.0,6.059,4.824,180.0,105.0,5.294,3.088,656.0,795.0,19.294,23.382
979,2017,1417,13,9,9,15,16,18,3,UCLA,29,4,87.8788,2.0,1113.0,2144.0,51.9123,912.0,2179.0,41.8541,33.727,27.636,327.0,807.0,40.5204,284.0,784.0,36.2245,9.909,8.606,429.0,576.0,74.4792,378.0,563.0,13.0,11.455,322.0,383.0,9.758,11.606,972.0,772.0,29.455,23.394,709.0,429.0,21.485,13.0,381.0,399.0,11.545,12.091,202.0,216.0,6.121,6.545,178.0,58.0,5.394,1.758,543.0,568.0,16.455,17.212
980,2017,1139,22,21,15,26,22,26,4,Butler,23,8,74.1935,2.0,831.0,1740.0,47.7586,737.0,1661.0,44.3709,26.806,23.774,237.0,652.0,36.3497,209.0,625.0,33.44,7.645,6.742,466.0,630.0,73.9683,437.0,623.0,15.032,14.097,272.0,277.0,8.774,8.935,721.0,697.0,23.258,22.484,409.0,317.0,13.194,10.226,315.0,420.0,10.161,13.548,193.0,153.0,6.226,4.935,87.0,85.0,2.806,2.742,587.0,591.0,18.935,19.065
981,2017,1278,28,28,21,33,36,33,5,Minnesota,24,9,72.7273,0.0,863.0,1986.0,43.4542,829.0,2084.0,39.7793,26.152,25.121,203.0,590.0,34.4068,213.0,699.0,30.4721,6.152,6.455,555.0,785.0,70.7006,409.0,599.0,16.818,12.394,374.0,405.0,11.333,12.273,943.0,870.0,28.576,26.364,492.0,441.0,14.909,13.364,385.0,421.0,11.667,12.758,189.0,188.0,5.727,5.697,224.0,121.0,6.788,3.667,557.0,672.0,16.879,20.364
982,2017,1153,20,16,16,21,23,22,6,Cincinnati,29,5,85.2941,1.0,916.0,2016.0,45.4365,715.0,1859.0,38.4615,26.941,21.029,252.0,734.0,34.3324,233.0,684.0,34.0643,7.412,6.853,448.0,656.0,68.2927,405.0,550.0,13.176,11.912,422.0,355.0,12.412,10.441,843.0,756.0,24.794,22.235,538.0,375.0,15.824,11.029,340.0,466.0,10.0,13.706,254.0,119.0,7.471,3.5,173.0,105.0,5.088,3.088,543.0,578.0,15.971,17.0
